,num_cicloestacion,nombre,latitud,longitud,station_id,community
587,535,CE-535 Av. Jardín - Orquídea,19.461773,-99.162241,535,403
588,544,CE-544 Salvador Díaz Mirón - Nogal,19.449773,-99.163136,544,266
589,505,CE-505 Mar Negro - Mariano Escobedo,19.455319,-99.181368,505,46
590,106,CE-106 San Jerónimo-José María Pino Suarez,19.42649,-99.133537,106,398
591,695,CE-695 Malintzin - Allende,19.352143,-99.162096,695,497
592,607,CE-607 Unión Postal - Calzada de Tlalpan,19.39091,-99.138953,607,515
593,690,CE-690 Tata Vasco - Av. Miguel Ángel de Quevedo,19.345966,-99.172975,690,576
594,648,CE-648 Rafael Olivia - 20 de agosto,19.354411,-99.147795,648,400
595,693,CE-693 Xicoténcatl - Vicente Guerrero,19.352531,-99.164913,693,571
596,644,CE-644 Monrovia - Popocatépetl (Eje 8 Sur),19.361371,-99.150619,644,326
597,705,CE-705 Europa - Miguel Ángel de Quevedo,19.344107,-99.155933,705,549
598,539,CE-539 Naranjo - Av. Ricardo Flores Magon,19.4551042,-99.1576905,539,8
599,538,CE-538 Nogal - Eligio Ancona,19.453778,-99.163128,538,115
600,588,CE-588  Av. Fernando - La coruña,19.401175,-99.13748,588,241
601,558,CE-558 Chimalpopoca - Simón Bolívar,19.4223,-99.139872,558,595
602,593,CE-593 Zempoala - Diagonal de San Antonio,19.401018,-99.147952,593,59
603,699,CE-699 San Gregorio - Felipe Carrillo Puerto,19.346895,-99.163868,699,661
604,490,CE-490 Lago Garda - FFCC,19.448935,-99.179295,490,108
605,627,CE-627 San Borja - Av. Universidad,19.382606,-99.156592,627,194
606,621,CE-621 Lago Poniente - Calzada de Tlalpan,19.379458,-99.140943,621,413
607,605,CE-605 5 de Febrero - Alfonso XIII,19.395084,-99.139519,605,492
608,674,CE-674 Silvestre Revueltas - Macedonio Alcalá,19.361846,-99.186814,674,597
609,528,CE-528 Tlatilco - Av. Jardín,19.464964,-99.160455,528,276
610,598,CE-598 Palenque - Cumbres de Maltrata,19.3931,-99.152012,598,560
611,671,CE-671 Plateros - Jose María Velasco,19.364577,-99.186288,671,617
612,583,CE-583 Ángel del Campo - 5 de Febrero,19.408087,-99.137763,583,585
613,493,CE-493 Lago Tláhuac - Laguna de Guzmán,19.445916,-99.170401,493,242
614,572,CE-572 Manuel J. Othón - José T. Cuellar,19.414677,-99.136894,572,1
615,596,CE-596 Cumbres de Maltrata - Uxmal,19.395205,-99.155049,596,2
616,186,CE-186 Gob. Gregorio V. Gelati-Gral. Francisco Molinos del Campo,19.412438,-99.188493,186,500
617,442,CE-442  Real de Mayorazgo - Avenida México - Coyoacán,19.359863,-99.165065,442,513
618,570,CE-570 Alfredo Chavero - Simón Bolívar,19.417595,-99.140972,570,517
619,647,CE-647 Antillas - Nevado,19.359256,-99.144433,647,569
620,608,CE-608 Ahorro Postal - Francisco Márquez,19.3884304,-99.1397718,608,621
621,698,CE-698 Cerrada Zamora - Av. Miguel Ángel de Quevedo,19.344873,-99.16357,698,610
622,610,CE-610  Av. Víctor Hugo - Av. Niños Héroes de Chapultepec,19.387174,-99.143708,610,502
623,641,CE-641 Sevilla - Av. Presidentes,19.368156,-99.151883,641,271
624,534,CE-534 Tlatilco - Jazmín,19.4587727,-99.1644993,534,17
625,574,CE-574 José María Roa Bárcenas - Simón Bolívar,19.411768,-99.140899,574,528
626,616,CE-616 Petén - Eje 5 Sur,19.384965,-99.1535881,616,405
627,646,CE-646  Rumania - Av. Popocatépetl,19.360545,-99.147501,646,411
628,489,CE-489 Lago Chalco - Laguna Tamiahua,19.446383,-99.17598,489,394
629,614,CE-614 Torres Adalid - Av. Cuauhtémoc,19.389293,-99.156348,614,244
630,632,CE-632 Victor Hugo - Sevilla,19.370891,-99.151577,632,412
631,625,CE-625 Zempoala - Angel Urraza,19.379442,-99.150064,625,251
632,581,CE-581 José María Roa Bárcenas - San Antonio Abad,19.411398,-99.135655,581,85
633,513,CE-513 Av. Aquiles Serdán - Av. Invierno,19.469578,-99.189828,513,126
634,197,CE-197 Presa Falcón - Miguel De Cervantes Saavedra,19.440924618966452,-99.20504942541812,197,544
635,576,CE-576 Doctor Arce - Jose Maria Vertiz,19.413464371675584,-99.14802946153031,576,165
636,520,CE-520 Salónica - Eje 3 Norte Camarones,19.470699086375355,-99.17832344770432,520,479
637,606,CE-606 Alfonso XIII - Aragón,19.394974,-99.138949,606,102
638,566,CE-566 Dr. Jiménez - Dr. García Diego,19.416239,-99.149542,566,187
639,565,CE-565 Dr. Martinez del Rio - Dr. Lucio,19.4176712000745,-99.15278613567352,565,90
640,587,CE-587 Jose Toribio Medina - Marcelino Davalos,19.404668302672064,-99.13694635033607,587,582
641,586,CE-586 Bernardo Couto-Juan E. Hernández y Davalos,19.40632606093993,-99.13877864484677,586,369
642,526,CE-526 Toronjil - Mejorana,19.466952,-99.162928,526,358
643,547,CE-547 Dr. Enrique González Martínez - Salvador Díaz Mirón,19.447481,-99.155443,547,42
644,488,CE-488 Huetzin - Cuitláhuac,19.444812,-99.170307,488,188
645,683,CE-683 Pedro Luis Ogazón-Insurgentes Sur,19.35038263626101,-99.18722301721571,683,504
646,582,CE-582 Antonio Solis-San Antonio Abad,19.40948,-99.135894,582,529
647,522,CE-522 Prol. Nueces - Av. Cuitlahuac,19.470597,-99.1700529,522,472
648,523,CE-523 Toronjil - Av. Cuitlahuac,19.471112,-99.165294,523,428
649,508,CE-508 Libertad-C. José Sánchez Trujillo,19.462364,-99.183671,508,485
650,515,CE-515 Tebas-C. Salónica,19.469621805880028,-99.18408215045928,515,644
651,532,CE-532  Av. Biólogo Maximino Martínez - Camarones,19.4608358,-99.1711512,532,211
652,509,CE-509  Juárez - Venecia,19.459686,-99.1817781,509,154
653,533,CE-533  Av Plan de San Luis - Eulalia Gúzman,19.4604943,-99.1672704,533,250
654,440,CE-440  Martin Mendalde - M. López Cotilla,19.3617925,-99.1714707,440,258
655,676,CE-676  Ricardo Palmerín - Abundio Martínez,19.3582358,-99.1881061,676,455
656,680,CE-680  Diego Becerra - Av. Revolución,19.366701,-99.188228,680,365
657,675,CE-675 Manuel Castro Padilla - Av. Revolución,19.3625257,-99.1889584,675,556
658,529,CE-529  Av Plan de San Luis - Calle Clavelinas,19.465541,-99.166726,529,424
659,677,CE-677  Juan Pablo II - Av. de los Insurgentes Sur,19.35904,-99.184498,677,611
660,511,CE-511 Palestina - Egipto,19.463941,-99.18228,511,305
661,682,CE-682 Manuel M. Ponce - Fernando M. Villalpando,19.353534,-99.189548,682,461
662,681,CE-681 Guty Cárdenas - Ricardo Castro,19.355844,-99.189141,681,605
663,711,CE-711 Molino del Rey - Av. Constituyentes,19.414108,-99.191983,711,314
664,524,CE-524 Malvón - Juan Sarabia,19.468119,-99.167268,524,660
